ID,Gender,Race,Age_at_Release,Residence_PUMA,Gang_Affiliated,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Offense,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_PPViolationCharges,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Prior_Conviction_Episodes_GunCharges,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Avg_Days_per_DrugTest,DrugTests_THC_Positive,DrugTests_Cocaine_Positive,DrugTests_Meth_Positive,DrugTests_Other_Positive,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt
22506,M,WHITE,28-32,22,FALSE,4,Standard,Less than HS diploma,0,Violent/Non-Sex,More than 3 years,2,3,1,0,1,1,FALSE,FALSE,1,1,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,23.05,0,0,0,0,1,2.376898048,FALSE
22543,F,BLACK,28-32,11,,9,Specialized,Less than HS diploma,0,,1-2 years,1,0,0,0,1,0,FALSE,FALSE,0,1,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10,3,2,20.3,0.150000006,0,0,0,0.719211823,0.899630542,FALSE
22559,M,BLACK,23-27,19,TRUE,9,Standard,Less than HS diploma,3,Other,Less than 1 year,5,6,1,0,4,5,TRUE,FALSE,1,3,TRUE,0,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,,,,,,0,0,FALSE
22582,M,WHITE,23-27,13,TRUE,9,Specialized,High School Diploma,1,Property,1-2 years,5,1,0,4,1,1,TRUE,FALSE,0,1,TRUE,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,1,1,2,134.5,0.5,0,0.25,0,1,1.357806691,FALSE
22608,M,WHITE,23-27,16,FALSE,8,Specialized,High School Diploma,0,Violent/Non-Sex,1-2 years,2,0,0,1,0,0,FALSE,FALSE,1,0,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4,10,1,0,21.82352941,0.05882353,0,0.05882353,0,0.622641509,0.984501348,FALSE
22643,M,BLACK,23-27,7,TRUE,6,High,Less than HS diploma,0,Property,Greater than 2 to 3 years,3,2,0,1,0,0,FALSE,FALSE,1,2,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,2,119.3333333,0.333333343,0,0,0,0.206703911,1,FALSE
22664,M,BLACK,23-27,19,FALSE,10,Specialized,Less than HS diploma,0,Property,1-2 years,2,1,0,2,0,0,FALSE,FALSE,0,0,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,0,2,1,98.66666667,0.111111112,0,0,0,0,0,FALSE
22689,M,WHITE,43-47,7,FALSE,5,Standard,High School Diploma,2,,1-2 years,6,5,0,5,2,1,FALSE,FALSE,1,0,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,4,0,2,88.35714286,0.142857149,0,0.142857149,0,0.448666128,0.295270816,TRUE
22719,F,WHITE,23-27,16,,8,High,High School Diploma,1,Property,Less than 1 year,5,2,0,1,2,3,FALSE,FALSE,2,2,FALSE,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10,0,0,7.064935065,0,0,0.012987013,0,0.575367647,1.342830882,FALSE
22762,F,WHITE,23-27,17,,7,High,At least some college,1,Violent/Non-Sex,More than 3 years,2,1,0,1,1,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,0,3,,,,,,1,1.869242579,FALSE
22786,M,WHITE,28-32,6,FALSE,6,High,At least some college,3,Drug,Greater than 2 to 3 years,3,1,0,0,2,0,FALSE,TRUE,1,0,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,2,127.5714286,0,0,0,0,1,0.409014558,FALSE
22817,M,BLACK,28-32,20,FALSE,6,High,Less than HS diploma,3,Violent/Non-Sex,Less than 1 year,4,5,3,0,1,0,TRUE,TRUE,1,1,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,608,0,0,0,0,0,0,FALSE
22839,M,BLACK,48 or older,18,FALSE,2,Standard,At least some college,2,Drug,Less than 1 year,10,6,0,5,5,5,FALSE,FALSE,3,4,FALSE,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6,0,0,,,,,,0.524822695,1,FALSE
22868,M,BLACK,18-22,11,TRUE,1,Standard,High School Diploma,1,Other,Less than 1 year,5,3,2,3,0,2,FALSE,TRUE,0,4,TRUE,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,11.35294118,0.05882353,0,0,0,1,1,FALSE
22924,F,BLACK,33-37,2,,4,Standard,At least some college,2,Property,Less than 1 year,1,0,0,1,0,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,0,0,FALSE
22953,F,WHITE,43-47,16,,5,Standard,High School Diploma,0,Other,1-2 years,10,6,2,5,1,5,FALSE,FALSE,3,4,FALSE,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,63.66666667,0,0,0,0,0.77486911,1,FALSE
22988,M,BLACK,23-27,12,FALSE,4,Standard,At least some college,3,Drug,Less than 1 year,2,3,0,0,2,1,FALSE,TRUE,0,3,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,0,0,13.16666667,0.083333336,0,0,0,0.167721519,1,FALSE
23013,M,BLACK,23-27,5,FALSE,8,Specialized,Less than HS diploma,0,Property,Greater than 2 to 3 years,2,0,0,2,0,0,FALSE,TRUE,0,0,FALSE,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,61.25,0.125,0,0,0,0.865306122,1.490816327,FALSE
23037,M,BLACK,28-32,9,FALSE,8,High,Less than HS diploma,0,Violent/Non-Sex,1-2 years,1,0,1,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,64.66666667,0.333333343,0,0,0,0,0,FALSE
23066,M,BLACK,28-32,19,FALSE,6,High,Less than HS diploma,2,Property,Less than 1 year,7,6,3,4,0,5,TRUE,FALSE,0,2,TRUE,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,6,0,1,112.25,0,0,0,0,1,0.813474388,FALSE
23091,M,BLACK,28-32,22,FALSE,4,Standard,High School Diploma,3,,Less than 1 year,2,2,0,0,1,0,FALSE,FALSE,0,2,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,84.5,0,0,0,0,1,2,FALSE
23132,M,WHITE,23-27,23,FALSE,8,High,At least some college,0,Drug,Less than 1 year,4,2,0,2,2,1,FALSE,FALSE,1,0,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,0,0,FALSE
23155,M,BLACK,28-32,7,FALSE,4,,At least some college,0,Violent/Non-Sex,Less than 1 year,7,3,1,1,3,4,FALSE,FALSE,1,1,FALSE,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,47.2,0,0,0,0,1,0.773834746,FALSE
23182,M,WHITE,18-22,25,FALSE,6,High,Less than HS diploma,0,Violent/Non-Sex,1-2 years,1,0,1,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,51.4,0,0,0,0,0.922178988,1,FALSE
23218,F,BLACK,43-47,19,,10,Specialized,Less than HS diploma,2,Violent/Non-Sex,More than 3 years,8,3,0,5,1,2,FALSE,FALSE,1,1,FALSE,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,10,3,2,35.8125,0,0,0,0,0.9991274,0.318717277,TRUE
23247,M,BLACK,33-37,21,FALSE,10,Specialized,High School Diploma,2,Other,More than 3 years,6,6,1,0,5,2,TRUE,FALSE,1,1,FALSE,0,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,10,0,2,37.29411765,0.05882353,0,0,0,0.514984227,0.576104101,FALSE
23278,F,WHITE,38-42,3,,10,Standard,Less than HS diploma,0,Property,Less than 1 year,6,0,0,3,1,1,FALSE,FALSE,1,0,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,7,1,3,86.8,0,0,0,0,0.301843318,0.841589862,FALSE
23302,M,BLACK,28-32,6,FALSE,5,Standard,At least some college,0,Other,Greater than 2 to 3 years,2,1,0,0,2,0,FALSE,TRUE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,32.9375,0,0,0,0,0.495256167,0.346537002,FALSE
23328,M,BLACK,18-22,6,FALSE,10,Specialized,Less than HS diploma,0,Property,Less than 1 year,5,1,0,2,2,3,FALSE,FALSE,1,1,FALSE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,4,3,0,23.25,0.0625,0,0,0,0,0,FALSE
23344,M,BLACK,33-37,5,FALSE,6,Specialized,Less than HS diploma,0,,More than 3 years,6,1,0,2,0,1,FALSE,TRUE,0,1,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,,,,,,0,0,FALSE
23391,M,BLACK,18-22,14,FALSE,6,Standard,Less than HS diploma,0,Property,Less than 1 year,2,4,1,1,1,3,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,,,,,,0,0,FALSE
23418,F,BLACK,23-27,19,,5,Standard,Less than HS diploma,3,Violent/Non-Sex,1-2 years,1,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,8,3,3,149.4285714,0.142857149,0.142857149,0,0,0,0,FALSE
23446,M,BLACK,28-32,21,FALSE,7,High,At least some college,0,Property,1-2 years,2,3,0,2,0,1,FALSE,FALSE,0,1,FALSE,2,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,63.2,0,0,0,0,0,0,FALSE
23464,M,WHITE,28-32,16,FALSE,9,Specialized,High School Diploma,3,,1-2 years,6,1,0,1,3,2,FALSE,FALSE,0,2,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,6,0,0,42.2,0.200000003,0,0,0,0.725118483,1,FALSE
23487,M,BLACK,28-32,19,FALSE,9,Specialized,High School Diploma,2,Violent/Non-Sex,1-2 years,2,6,2,3,3,5,TRUE,FALSE,0,4,FALSE,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,0,0,0,65.33333333,0.166666672,0.166666672,0,0,0,0,FALSE
23523,M,WHITE,43-47,7,FALSE,6,High,Less than HS diploma,0,Property,Greater than 2 to 3 years,10,5,1,5,2,2,FALSE,FALSE,3,3,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,7,1,2,907,0.5,0,0,0,0.471885336,0.402701213,TRUE
23553,M,WHITE,33-37,8,FALSE,6,Standard,High School Diploma,2,Property,Greater than 2 to 3 years,1,0,0,1,0,0,FALSE,FALSE,1,0,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,0,0,1,323.6666667,0,0,0,0,0,0,FALSE
23583,F,WHITE,48 or older,22,,3,Standard,High School Diploma,3,Violent/Non-Sex,Greater than 2 to 3 years,2,0,2,0,0,0,FALSE,FALSE,0,0,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,0,0,TRUE
23610,M,WHITE,48 or older,3,FALSE,1,Specialized,Less than HS diploma,2,Violent/Sex,Greater than 2 to 3 years,1,0,1,0,0,0,FALSE,FALSE,0,1,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10,0,0,49.45454545,0,0,0,0,0.998161765,0.671415441,TRUE
23636,M,WHITE,33-37,13,FALSE,6,Standard,Less than HS diploma,1,Property,1-2 years,7,2,0,3,3,3,FALSE,FALSE,1,1,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8,0,0,30.3,0,0,0,0,0.399339934,2,FALSE
23664,M,BLACK,48 or older,18,TRUE,4,Standard,At least some college,1,Drug,Less than 1 year,10,4,1,4,4,4,FALSE,TRUE,3,2,TRUE,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,93.8,0,0,0,0,0.997867804,0.778784648,FALSE
23696,M,BLACK,23-27,2,FALSE,9,Specialized,At least some college,0,Property,Less than 1 year,7,0,0,5,0,1,FALSE,FALSE,0,0,FALSE,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,118,0,0,0,0.333333343,1,2,FALSE
23733,F,WHITE,33-37,3,,7,High,At least some college,0,Violent/Non-Sex,1-2 years,1,1,0,0,0,0,FALSE,FALSE,0,1,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10,0,3,57.10526316,0,0,0,0,0.417511521,0.673271889,FALSE
23751,M,WHITE,33-37,22,FALSE,5,Standard,High School Diploma,0,Property,1-2 years,3,0,0,1,0,0,FALSE,FALSE,0,0,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,,,,,,0,0,FALSE
23777,M,WHITE,43-47,4,FALSE,2,Specialized,At least some college,1,Violent/Non-Sex,1-2 years,2,0,2,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,7,0,0,21.44444444,0,0,0,0,1,1.892487047,FALSE
23805,M,WHITE,23-27,12,FALSE,6,High,At least some college,0,Violent/Non-Sex,1-2 years,1,2,1,0,0,0,FALSE,TRUE,0,1,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,39.41176471,0.05882353,0.05882353,0.05882353,0,0.986567164,1.090298507,TRUE
23829,M,BLACK,23-27,4,TRUE,6,High,Less than HS diploma,1,,Less than 1 year,8,5,2,2,2,5,TRUE,TRUE,1,3,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,2,,,,,,0,0,FALSE
23863,M,WHITE,23-27,9,FALSE,9,Specialized,Less than HS diploma,0,Drug,1-2 years,3,4,1,0,2,3,FALSE,FALSE,1,1,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,0,2,0,32.33333333,0.333333343,0,0,0,1,2,FALSE
23895,M,BLACK,38-42,21,FALSE,7,Standard,Less than HS diploma,3,Violent/Non-Sex,Greater than 2 to 3 years,4,4,3,0,0,0,TRUE,FALSE,1,2,TRUE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,37.4,0,0.100000001,0,0,1,1.953208556,FALSE
23929,M,BLACK,23-27,20,FALSE,7,Specialized,High School Diploma,0,Violent/Non-Sex,1-2 years,3,0,2,0,0,0,FALSE,TRUE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,124,0,0,0,0,0.995967742,1,FALSE
23955,F,WHITE,43-47,7,,3,Standard,At least some college,1,Property,1-2 years,2,0,0,1,1,0,FALSE,FALSE,1,0,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,141.875,0,0,0,0,0.872246696,0.321806167,FALSE
23981,M,BLACK,33-37,19,FALSE,4,,High School Diploma,1,Violent/Non-Sex,Greater than 2 to 3 years,5,5,3,3,0,3,FALSE,TRUE,0,3,TRUE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,31.8,0,0.050000001,0,0,0,0,TRUE
24007,M,WHITE,28-32,3,FALSE,8,High,High School Diploma,2,Property,1-2 years,3,3,1,5,0,0,TRUE,FALSE,0,1,FALSE,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,4,0,3,2,167.8,0,0,0,0,0.941597139,0.43533969,FALSE
24039,M,BLACK,43-47,6,FALSE,6,High,Less than HS diploma,0,Violent/Non-Sex,Less than 1 year,10,6,3,5,2,5,TRUE,TRUE,3,3,TRUE,3,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,131.6666667,0,0,0,0,1,0.924683544,TRUE
24074,M,WHITE,33-37,19,FALSE,6,Specialized,Less than HS diploma,0,Property,More than 3 years,8,2,0,5,0,2,FALSE,TRUE,3,1,FALSE,3,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6,0,2,86.6875,0,0,0,0,0.997837058,0.52667628,FALSE
24101,M,WHITE,18-22,15,FALSE,10,Specialized,Less than HS diploma,0,Property,Less than 1 year,4,0,0,2,0,1,FALSE,TRUE,1,0,FALSE,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,5,0,1,8.625,0.125,0,0,0,1,1,FALSE
24121,M,WHITE,33-37,7,FALSE,4,Specialized,At least some college,0,Violent/Sex,More than 3 years,1,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,9,0,1,,,,,,1,3,FALSE
24143,M,BLACK,23-27,5,TRUE,7,High,High School Diploma,2,Property,Less than 1 year,4,1,0,2,2,1,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,4,5,3,0,27.35714286,0.285714298,0,0.071428575,0,0,0,FALSE
24158,M,WHITE,28-32,17,FALSE,4,Standard,High School Diploma,0,Drug,Less than 1 year,2,1,0,1,2,0,FALSE,FALSE,0,0,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6,0,0,69.33333333,0,0,0,0,1,2.634014423,FALSE
24185,M,WHITE,28-32,18,FALSE,4,Specialized,At least some college,0,Violent/Sex,Greater than 2 to 3 years,1,2,0,0,1,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10,0,0,110.8888889,0,0,0,0,0.333667335,0.365981964,FALSE
24213,M,WHITE,23-27,16,FALSE,5,Standard,High School Diploma,2,Other,Less than 1 year,2,0,0,0,0,1,FALSE,FALSE,2,0,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8,0,1,193.3333333,0,0,0,0,0.993103448,0.629741379,TRUE
24232,M,BLACK,43-47,6,FALSE,6,High,At least some college,3,Property,Greater than 2 to 3 years,2,0,0,2,0,0,FALSE,FALSE,0,0,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,0,0,0,,,,,,0,0,FALSE
24253,M,BLACK,18-22,15,TRUE,7,,Less than HS diploma,1,Other,Less than 1 year,5,1,1,2,0,1,FALSE,TRUE,1,0,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9,0,0,10.55555556,0.083333336,0,0,0,0.886842105,0.961184211,FALSE
24278,M,BLACK,28-32,19,FALSE,,,Less than HS diploma,1,Property,1-2 years,5,2,1,1,3,2,FALSE,FALSE,0,2,TRUE,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,1,2,FALSE
24319,M,BLACK,23-27,11,FALSE,5,Standard,High School Diploma,0,,Less than 1 year,7,2,0,2,5,3,FALSE,FALSE,2,1,FALSE,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,,,,,,0,0,FALSE
24344,M,BLACK,23-27,23,TRUE,7,High,Less than HS diploma,1,Property,Less than 1 year,2,1,0,1,1,1,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,2,94,0,0,0,0,0.585106383,1,TRUE
24366,M,WHITE,33-37,4,FALSE,5,High,Less than HS diploma,2,Drug,1-2 years,2,4,1,0,3,1,TRUE,FALSE,1,2,FALSE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,29.4,0,0,0,0,0,0,FALSE
24385,M,BLACK,28-32,11,FALSE,7,High,At least some college,1,Property,Less than 1 year,7,3,0,2,4,2,FALSE,TRUE,1,1,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,,,,,,0,0,FALSE
24405,F,BLACK,28-32,2,,8,High,Less than HS diploma,1,Violent/Non-Sex,1-2 years,2,5,2,1,0,3,FALSE,FALSE,0,1,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,5,0,0,14.56521739,0,0.014492754,0.014492754,0,0,0,FALSE
24442,M,BLACK,28-32,6,FALSE,6,High,At least some college,3,Drug,1-2 years,1,2,0,0,1,0,FALSE,FALSE,0,0,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,2,102.4285714,0,0,0,0,1,1.018828452,FALSE
24475,M,BLACK,23-27,8,FALSE,6,Standard,Less than HS diploma,0,Property,1-2 years,3,1,0,3,1,1,FALSE,TRUE,1,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,,,,,,0,0,FALSE
24502,M,WHITE,28-32,20,FALSE,4,Standard,High School Diploma,0,Other,Less than 1 year,1,6,1,0,0,0,FALSE,FALSE,0,4,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6,0,0,186,0,0,0,0,1,1.963709677,FALSE
24530,M,BLACK,23-27,16,FALSE,5,Standard,Less than HS diploma,0,Drug,Less than 1 year,3,3,0,0,2,1,FALSE,FALSE,1,3,TRUE,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,0.637583893,0.222849298,FALSE
24562,M,BLACK,18-22,20,FALSE,6,Specialized,High School Diploma,0,Violent/Non-Sex,Less than 1 year,3,0,2,1,0,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,188.5,0,0,0,0,0.718832891,0.968832891,FALSE
24585,F,WHITE,28-32,10,,5,Standard,High School Diploma,2,Drug,1-2 years,4,5,0,0,3,2,FALSE,FALSE,0,2,FALSE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,0,0,14.71544715,0,0,0,0,0.883977901,0.20179558,FALSE
